"Country Name","Country Code","Indicator Name","Indicator Code","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"West Bank and Gaza","PSE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",10.44999981,10.5,10.60000038,10.61999989,10.61999989,10.61999989,10.60999966,10.60999966,10.64999962,10.63000011,21.48999977,27.46999931,23,23.21999931,20.02000046,19.01000023,18.28000069,22.90999985,20.45000076,21.42000008,17.60000038,19.20000076,19.88999939,20.53000069,23.01000023,23.94000053,25.68000031,26.26000023,25.34000015,27.35000038
"Pacific island small states","PSS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",3.114525984,3.174725151,3.268290428,3.323388501,3.356438714,3.390179644,3.41550842,3.449162703,3.51406851,3.524793258,3.548317324,3.604321342,3.624201289,3.50591736,3.391494229,3.288195832,3.254305514,3.266620821,3.515120289,3.130630412,3.065669456,3.134960141,3.032458135,2.97058701,2.923125353,2.872213522,2.801093793,2.736210238,2.678297196,3.107686696
"Post-demographic dividend","PST","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",6.345995165,6.913739844,7.476830794,7.51114076,7.403596292,7.570021917,7.358740247,7.381408809,7.108603751,6.537487172,6.375985884,6.767891138,6.857935226,6.660299437,6.352904708,5.930816865,5.525908506,5.866635236,8.025356467,8.304166259,8.013446174,8.068222243,7.980053647,7.45989841,6.866424311,6.400328545,5.83369302,5.283426801,4.960095551,6.957512867
"French Polynesia","PYF","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",11.06999969,11.02999973,10.97000027,11.02999973,11.10999966,11.21000004,11.31000042,11.40999985,11.46000004,11.56999969,11.67000008,11.71000004,11.64000034,11.61999989,11.61999989,11.68999958,11.73999977,11.81999969,11.56999969,11.57999992,11.67000008,11.71000004,11.77000046,11.92000008,12.06000042,12.22999954,12.39999962,12.59000015,12.72000027,13.81000042
"Qatar","QAT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",0.560000002,0.50999999,0.460000008,0.460000008,0.460000008,0.479999989,0.5,0.519999981,0.529999971,0.569999993,0.600000024,0.620000005,0.649999976,0.709999979,0.769999981,0.870000005,0.519999981,0.310000002,0.310000002,0.449999988,0.560000002,0.479999989,0.280000001,0.200000003,0.170000002,0.150000006,0.140000001,0.109999999,0.119999997,3.450000048
"Romania","ROU","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",8.180000305,8.260000229,8.260000229,8.170000076,8.010000229,6.739999771,5.510000229,5.630000114,6.239999771,6.96999979,6.559999943,8.109999657,6.949999809,7.71999979,7.170000076,7.269999981,6.409999847,5.789999962,6.860000134,6.960000038,7.179999828,6.789999962,7.099999905,6.800000191,6.809999943,5.900000095,4.929999828,4.190000057,3.910000086,4.840000153
"Russian Federation","RUS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",5.130000114,5.179999828,5.880000114,8.130000114,9.449999809,9.670000076,11.81000042,13.26000023,13.03999996,10.57999992,8.979999542,7.880000114,8.210000038,7.760000229,7.119999886,7.059999943,6,6.210000038,8.300000191,7.369999886,6.539999962,5.440000057,5.460000038,5.159999847,5.570000172,5.559999943,5.210000038,4.849999905,4.599999905,5.730000019
"Rwanda","RWA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",0.300000012,0.349999994,0.409999996,0.460000008,0.50999999,0.560000002,0.610000014,0.660000026,0.720000029,0.769999981,0.819999993,0.889999986,0.920000017,0.930000007,0.930000007,0.899999976,0.879999995,0.879999995,1.019999981,1.070000052,1.100000024,1.139999986,1.179999948,1.169999957,1.139999986,1.110000014,1.059999943,1.019999981,0.99000001,1.350000024
"South Asia","SAS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",4.990813025,5.031792886,5.126990025,5.141345139,5.133857077,5.114207372,5.100041527,5.091853865,5.1301807,5.094476832,5.109440484,5.188118286,5.208511591,5.1638335,5.093557564,4.903179967,4.811123243,4.787584123,5.063924856,4.931766878,4.96376322,5.085324673,5.261251333,5.092400562,5.245459198,5.220790823,5.155058312,5.102140368,5.036482565,6.625096353
"Saudi Arabia","SAU","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",7.210000038,7.199999809,6.670000076,6.25,5.860000134,5.480000019,5.099999905,4.730000019,4.349999905,4.570000172,4.619999886,5.269999981,5.559999943,5.820000172,6.050000191,6.25,5.730000019,5.079999924,5.380000114,5.550000191,5.769999981,5.519999981,5.570000172,5.71999979,5.590000153,5.650000095,5.889999866,6.039999962,6.130000114,8.220000267
"Sudan","SDN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",15.11999989,15.22000027,15.39000034,15.43999958,15.43999958,15.43999958,15.43000031,15.43000031,15.48999977,15.44999981,15.40999985,15.47999954,15.47999954,15.39999962,15.27999973,15.06999969,14.88000011,14.80000019,13,15.17000008,17.44000053,17.45000076,17.46999931,17.36000061,17.29000092,17.19000053,17.02000046,16.87000084,16.76000023,17.70999908
"Senegal","SEN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",5.489999771,5.53000021,5.610000134,5.630000114,5.630000114,5.630000114,5.630000114,5.630000114,5.659999847,5.639999866,5.619999886,5.650000095,6.699999809,7.789999962,8.920000076,10.02999973,9.890000343,9.850000381,10.25,10.34000015,10.35999966,9.420000076,8.529999733,7.610000134,6.760000229,6.699999809,6.610000134,6.53000021,6.46999979,7.099999905
"Singapore","SGP","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",2.180000067,3.089999914,3.069999933,3.029999971,3.299999952,3.569999933,2.5,3.410000086,4.849999905,3.700000048,3.75999999,5.650000095,5.929999828,5.840000153,5.590000153,4.480000019,3.900000095,3.960000038,5.860000134,4.119999886,3.890000105,3.720000029,3.859999895,3.74000001,3.789999962,4.079999924,4.199999809,3.650000095,3.099999905,5.190000057
"Solomon Islands","SLB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",1.980000019,2.019999981,2.099999905,2.130000114,2.119999886,2.119999886,2.119999886,2.119999886,2.150000095,2.130000114,2.109999895,2.140000105,2.140000105,2.099999905,2.049999952,1.960000038,1.879999995,1.850000024,2.019999981,1.639999986,1.279999971,0.959999979,0.689999998,0.680000007,0.670000017,0.660000026,0.639999986,0.620000005,0.600000024,0.790000021
"Sierra Leone","SLE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",3.309999943,3.349999905,3.420000076,3.440000057,3.440000057,3.440000057,3.430000067,3.430000067,3.460000038,3.440000057,3.430000067,3.450000048,3.450000048,3.420000076,3.5,3.539999962,3.579999924,3.670000076,3.99000001,4.159999847,4.289999962,4.440000057,4.590000153,4.679999828,4.639999866,4.590000153,4.5,4.420000076,4.360000134,4.599999905
"El Salvador","SLV","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",7.53000021,7.880000114,9.93999958,7.679999828,7.650000095,7.679999828,7.980000019,7.099999905,6.679999828,6.960000038,6.960000038,5.730000019,6.260000229,6.050000191,7.21999979,6.570000172,6.409999847,5.880000114,7.329999924,4.889999866,4.300000191,3.839999914,3.690000057,4.150000095,4,4.420000076,4.389999866,4.010000229,3.960000038,6.980000019
"San Marino","SMR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
"Somalia","SOM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",13.23999977,13.32999992,13.48999977,13.53999996,13.52999973,13.52999973,13.52000046,13.52000046,13.57999992,13.53999996,13.51000023,13.56999969,13.56999969,13.48999977,13.39000034,13.18999958,13.02000046,12.93999958,13.31999969,13.39000034,13.38000011,13.39000034,13.40999985,13.31999969,13.25,13.17000008,13.02000046,12.89000034,12.78999996,13.10000038
"Serbia","SRB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",13.14999962,13.22999954,13.35999966,13.40999985,13.39999962,13.19999981,13.80000019,13.69999981,13.69999981,12.60000038,12.80000019,13.80000019,15.19999981,18.5,20.85000038,20.85000038,18.05999947,13.71000004,16.13999939,19.21999931,22.96999931,24,22.14999962,19.21999931,17.65999985,15.26000023,13.47999954,12.72999954,10.39999962,9.079999924
"Sub-Saharan Africa (excluding high income)","SSA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",6.323236943,6.390675807,6.488883515,6.496397275,6.495902068,6.522663605,6.528716655,6.519572514,6.62095866,6.584185376,6.570054777,6.722991017,6.626453344,6.322409732,6.191416061,5.998937088,5.756169087,5.426338324,5.616409425,5.976818285,5.88315901,5.832677069,5.708139425,5.77278217,5.778128841,6.168001833,6.309758472,6.233567072,6.276710094,6.628448316
"South Sudan","SSD","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",12.43000031,12.52000046,12.68000031,12.72000027,12.72000027,12.72000027,12.71000004,12.71000004,12.76000023,12.72000027,12.69999981,12.75,12.75,12.68000031,12.57999992,12.39000034,12.22000027,12.14999962,12.52000046,12.57999992,12.56999969,12.59000015,12.60000038,12.51000023,12.44999981,12.36999989,12.22999954,12.10000038,12.01000023,12.65999985
"Sub-Saharan Africa","SSF","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",6.330155372,6.397544208,6.49572369,6.503247244,6.502614648,6.529044694,6.534832518,6.525460429,6.62652906,6.58953887,6.575162239,6.725891177,6.629647088,6.326173961,6.197571399,6.004441784,5.760954662,5.429357563,5.619213944,5.979664307,5.885741375,5.835354924,5.710783865,5.775528552,5.780728342,6.168991793,6.310423878,6.233853595,6.276827832,6.629116227
"Small states","SST","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",11.4727292,11.90633649,12.42045867,12.5379817,12.75713383,12.84647842,12.99971907,12.68424801,12.58199159,12.27204388,12.18791191,12.00282168,11.93262055,11.55931647,11.17191318,10.41572223,9.860006464,9.614989236,10.36582776,10.55370294,10.19976596,10.12173854,10.33797819,9.993260314,9.89007504,9.886396399,9.421041214,8.925201634,8.644750882,9.988239079
"Sao Tome and Principe","STP","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",14.11999989,14.21000004,14.35000038,14.39999962,14.39000034,14.39999962,14.38000011,14.38000011,14.43999958,14.39999962,15.72999954,17.62999916,16.36000061,16.12000084,16.46999931,16.64999962,15.89000034,15.26000023,15.11999989,14.64000034,14.10000038,13.59000015,13.60000038,13.52000046,13.46000004,13.39000034,13.26000023,13.14000034,13.05000019,13.85999966
"Suriname","SUR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",17.13999939,17.28000069,15.64000034,12.69999981,8.390000343,10.88000011,10.56000042,10.63000011,13.60000038,12.68999958,11.82999992,11.07999992,10.30000019,9.489999771,9.279999733,9,8.739999771,8.56000042,8.720000267,7.150000095,7.539999962,8.100000381,6.599999905,6.940000057,7.21999979,7.170000076,7.079999924,7,6.940000057,8.649999619
"Slovak Republic","SVK","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",12.27000046,12.25,12.19999981,13.64999962,13.10999966,11.34000015,11.89000034,12.18999958,15.94999981,19.05999947,19.37999916,18.71999931,17.12000084,18.60000038,16.26000023,13.36999989,11.14000034,9.510000229,12.02999973,14.38000011,13.61999989,13.96000004,14.22000027,13.18000031,11.47999954,9.670000076,8.130000114,6.539999962,5.75,6.789999962
"Slovenia","SVN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",7.079999924,7.800000191,8.510000229,8.239999771,7.150000095,6.909999847,6.650000095,7.389999866,7.320000172,6.920000076,5.679999828,5.920000076,6.480000019,6.010000229,6.510000229,5.949999809,4.820000172,4.369999886,5.860000134,7.239999771,8.170000076,8.840000153,10.10000038,9.670000076,8.960000038,8,6.559999943,5.110000134,4.449999809,5.170000076
"Sweden","SWE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",3.24000001,5.71999979,9.329999924,9.579999924,8.899999619,9.550000191,10.35999966,8.93999958,7.610000134,5.46999979,4.730000019,4.96999979,5.559999943,6.690000057,7.489999771,7.070000172,6.159999847,6.239999771,8.350000381,8.609999657,7.800000191,7.980000019,8.050000191,7.949999809,7.429999828,6.989999771,6.71999979,6.369999886,6.829999924,8.449999809
"Eswatini","SWZ","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",21.31999969,21.42000008,21.60000038,21.65999985,21.64999962,22.07999992,22.5,23.12000084,23.81999969,24.39999962,25,25.73999977,26.38999939,26.95999908,27.46999931,27.85000038,28.23999977,27.45000076,27.38999939,26.81999969,26.14999962,25.52000046,24.89999962,24.13999939,23.44000053,22.71999931,22.54000092,22.37000084,22.23999977,23.39999962
"Sint Maarten (Dutch part)","SXM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
"Seychelles","SYC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
"Syrian Arab Republic","SYR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",6.75,7.050000191,7.400000095,7.5,7.199999809,7.289999962,7.380000114,7.46999979,7.599999905,9.510000229,11.63000011,10.97999954,10.27999973,9.590000153,8.899999619,8.170000076,8.420000076,10.93999958,8.140000343,8.609999657,8.600000381,8.609999657,8.619999886,8.550000191,8.5,8.43999958,8.329999924,8.229999542,8.159999847,9.029999733
"Turks and Caicos Islands","TCA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
"Chad","TCD","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",0.670000017,0.680000007,0.699999988,0.75,0.800000012,0.839999974,0.889999986,0.939999998,1,1.049999952,1.090000033,1.159999967,1.220000029,1.25999999,1.289999962,1.279999971,1.289999962,1.320000052,1.5,1.590000033,1.659999967,1.730000019,1.799999952,1.830000043,1.870000005,1.889999986,1.889999986,1.889999986,1.909999967,2.25999999
"East Asia & Pacific (IDA & IBRD countries)","TEA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",2.407537086,2.376983878,2.624516255,2.918949724,3.00517012,3.097826983,3.185475929,3.368158055,3.492756869,3.439532515,3.842397944,4.12955495,4.425774363,4.40899972,4.467627334,4.353855962,4.317301197,4.44479577,4.396694871,4.144085867,4.079835825,4.069692216,4.056226224,4.034879723,4.094428754,4.005123211,3.890087107,3.811082119,3.957447631,4.412811346
"Europe & Central Asia (IDA & IBRD countries)","TEC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",6.091079162,6.307690738,7.030781957,8.484525389,9.531127277,10.12326862,10.73960234,11.60152562,11.9990538,11.23878892,10.81651142,10.65225127,10.37144806,10.08616364,9.412806723,8.616375887,7.516512917,7.278562366,8.947121001,8.569219675,8.030923317,7.548744224,7.599518575,7.653572263,7.615147623,7.438036208,7.079742384,6.668189003,6.796140886,7.570598936
"Togo","TGO","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",4.260000229,4.320000172,4.429999828,4.460000038,4.460000038,4.460000038,4.449999809,4.449999809,4.489999771,4.460000038,4.440000057,4.480000019,4.480000019,4.429999828,4.360000134,4.230000019,3.599999905,3.079999924,2.799999952,2.390000105,1.980000019,2.049999952,2.119999886,2.160000086,2.200000048,2.950000048,3.74000001,3.660000086,3.599999905,4.050000191
"Thailand","THA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",2.630000114,1.350000024,1.49000001,1.350000024,1.100000024,1.070000052,0.870000005,3.400000095,2.970000029,2.390000105,2.599999905,1.820000052,1.539999962,1.50999999,1.350000024,1.220000029,1.179999948,1.179999948,0.930000007,0.620000005,0.660000026,0.579999983,0.209999993,0.579999983,0.600000024,0.689999998,0.829999983,0.769999981,0.720000029,1.019999981
"Tajikistan","TJK","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",1.899999976,2.099999905,6.199999809,8.800000191,10.30000019,13.39999962,13.89999962,16.5,15.39999962,14.96000004,14.55000019,14.25,13.86999989,13.42000008,12.93999958,12.38000011,11.84000015,11.43000031,11.5,10.85000038,10.15999985,9.5,8.859999657,8.170000076,7.53000021,6.900000095,6.809999943,6.71999979,6.659999847,7.5
"Turkmenistan","TKM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",1.399999976,1.5,1.5,4.699999809,8.300000191,10.30000019,11,12.19999981,12.69999981,11.67000008,10.69999981,9.869999886,9,8.119999886,7.260000229,6.400000095,5.610000134,4.940000057,4.539999962,4,4,4,4.010000229,3.970000029,3.940000057,3.900000095,3.839999914,3.789999962,3.74000001,4.380000114
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",6.042880163,5.967995136,6.001553464,6.546201594,7.728224529,8.036236734,7.918320463,8.340807411,9.242425077,9.235127486,8.824358562,9.183210884,9.033976689,8.499554521,8.016780374,7.337965587,6.939062675,6.557464311,7.554170006,6.978301139,6.484296751,6.400786578,6.352360846,6.18868434,6.739383114,7.886751134,8.180746692,8.054856008,8.086816628,10.37911728
"Timor-Leste","TLS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",3.24000001,3.279999971,3.339999914,3.359999895,3.359999895,3.359999895,3.359999895,3.359999895,3.380000114,3.359999895,3.349999905,3.380000114,3.380000114,3.349999905,3.299999952,3.220000029,3.140000105,3.109999895,3.269999981,3.299999952,3.529999971,3.769999981,4.03000021,4.230000019,4.449999809,4.659999847,4.570000172,4.480000019,4.420000076,5.059999943
"Middle East & North Africa (IDA & IBRD countries)","TMN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",11.89104151,12.15832453,12.89184633,12.95084929,13.32420657,12.36655421,12.00753183,12.23449604,12.52752681,13.12940015,13.06282279,13.1546828,12.81375864,11.47545183,11.83521867,10.87098805,10.41795941,10.14991715,10.36475058,10.63578948,11.38008209,11.69569658,11.29143411,11.4709451,11.66654896,11.75275305,11.86983371,11.33993538,11.06077525,11.73287452
"Tonga","TON","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",1.25,1.269999981,1.299999952,1.580000043,1.879999995,2.200000048,2.539999962,2.910000086,3.339999914,3.74000001,4.170000076,4.679999828,5.179999828,3.480000019,2.119999886,1.090000033,1.190000057,1.309999943,1.559999943,1.75,1.919999957,2.109999895,2.309999943,2.460000038,2.640000105,2.799999952,2.930000067,3.069999933,3.00999999,4.369999886
"South Asia (IDA & IBRD)","TSA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",4.990813025,5.031792886,5.126990025,5.141345139,5.133857077,5.114207372,5.100041527,5.091853865,5.1301807,5.094476832,5.109440484,5.188118286,5.208511591,5.1638335,5.093557564,4.903179967,4.811123243,4.787584123,5.063924856,4.931766878,4.96376322,5.085324673,5.261251333,5.092400562,5.245459198,5.220790823,5.155058312,5.102140368,5.036482565,6.625096353
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",6.330155372,6.397544208,6.49572369,6.503247244,6.502614648,6.529044694,6.534832518,6.525460429,6.62652906,6.58953887,6.575162239,6.725891177,6.629647088,6.326173961,6.197571399,6.004441784,5.760954662,5.429357563,5.619213944,5.979664307,5.885741375,5.835354924,5.710783865,5.775528552,5.780728342,6.168991793,6.310423878,6.233853595,6.276827832,6.629116227
"Trinidad and Tobago","TTO","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",3.359999895,3.319999933,3.269999981,3.299999952,3.339999914,3.400000095,3.460000038,3.50999999,3.539999962,3.609999895,3.660000086,3.690000057,3.720000029,3.799999952,3.890000105,4.03000021,4.170000076,4.21999979,4.03000021,4.03000021,3.430000067,3.720000029,2.680000067,2.480000019,2.430000067,3.210000038,3.299999952,3.400000095,3.460000038,6.739999771
"Tunisia","TUN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",15.64000034,15.73999977,15.90999985,15.96000004,15.94999981,15.96000004,15.93999958,15.53999996,15.21000004,14.93999958,14.39999962,14.55000019,14.51000023,14.22999954,12.86999989,12.51000023,12.36999989,12.43999958,13.28999996,13.05000019,18.32999992,17.62999916,15.93000031,15.06000042,15.15999985,15.51000023,15.38000011,15.46000004,15.13000011,16.69000053
"Turkey","TUR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",8.210000038,8.510000229,8.960000038,8.579999924,7.639999866,6.630000114,6.840000153,6.889999866,7.690000057,6.5,8.380000114,10.35999966,10.53999996,10.84000015,10.64000034,8.720000267,8.869999886,9.710000038,12.55000019,10.65999985,8.800000191,8.149999619,8.729999542,9.880000114,10.23999977,10.84000015,10.81999969,10.89000034,13.67000008,13.92000008
"Tuvalu","TUV","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
"Tanzania","TZA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",3.599999905,3.579999924,3.589999914,3.529999971,3.450000048,3.380000114,3.289999962,3.220000029,3.170000076,3.079999924,2.99000001,3.109999895,3.210000038,3.269999981,3.309999943,3.299999952,2.920000076,2.609999895,2.5,2.980000019,3.470000029,3.190000057,2.930000067,2.130000114,2.099999905,2.079999924,2.029999971,1.99000001,1.960000038,2.160000086
"Uganda","UGA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",0.939999998,0.920000017,1.129999995,1.330000043,1.549999952,1.769999981,2.00999999,2.269999981,2.579999924,2.849999905,3.140000105,3.5,3.599999905,2.690000057,1.899999976,2.210000038,2.529999971,2.920000076,3.599999905,3.609999895,3.579999924,3.549999952,1.909999967,1.879999995,1.860000014,1.830000043,1.789999962,1.75,1.720000029,2.440000057
"Ukraine","UKR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",1.899999976,1.899999976,2,2,5.619999886,7.650000095,8.930000305,11.31999969,11.85999966,11.71000004,11.06000042,10.14000034,9.06000042,8.590000153,7.179999828,6.809999943,6.349999905,6.360000134,8.840000153,8.100000381,7.849999905,7.53000021,7.170000076,9.270000458,9.140000343,9.350000381,9.510000229,8.800000191,8.18999958,9.479999542
"Upper middle income","UMC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",3.899580709,3.903395716,4.187390983,4.721065835,5.09891494,5.240261957,5.37924585,5.696368175,5.975596727,5.764730222,5.951766456,6.286477605,6.465841021,6.286191575,6.242943871,5.958043121,5.762380675,5.739426842,6.102871368,5.827050436,5.617798579,5.549964413,5.508651248,5.472102146,5.676137729,5.90309003,5.875272259,5.814569862,5.968632332,6.695388522
"Uruguay","URY","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",9.010000229,8.979999542,8.93999958,9,9.079999924,9.170000076,9.270000458,9.359999657,10.47000027,12.63000011,15.05000019,16.64999962,16.65999985,12.97999954,12.01000023,10.84000015,9.399999619,8.029999733,7.739999771,7.159999847,6.309999943,6.449999809,6.440000057,6.550000191,7.489999771,7.840000153,7.889999866,8.340000153,9.350000381,12.67000008
"United States","USA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",6.800000191,7.5,6.900000095,6.119999886,5.650000095,5.449999809,5,4.510000229,4.21999979,3.99000001,4.730000019,5.78000021,5.989999771,5.53000021,5.079999924,4.619999886,4.619999886,5.78000021,9.25,9.630000114,8.949999809,8.069999695,7.380000114,6.170000076,5.28000021,4.869999886,4.360000134,3.900000095,3.670000076,8.31000042
"Uzbekistan","UZB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",1.899999976,2.900000095,4.900000095,7.300000191,7.800000191,10.69999981,10.89999962,13.30000019,13.30000019,12.06000042,10.89000034,9.869999886,8.850000381,7.820000172,6.829999924,5.860000134,4.989999771,4.889999866,5,5.400000095,5,4.900000095,4.900000095,5.099999905,5.199999809,5.199999809,5.800000191,5.710000038,5.650000095,5.96999979
"St. Vincent and the Grenadines","VCT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",19.77000046,19.97999954,20.27000046,20.42000008,20.52000046,20.62000084,20.70999908,20.80999947,20.97999954,21.03000069,21.10000038,20.93000031,20.69000053,20.37000084,20.01000023,19.54999924,19.11000061,18.79000092,19.25,19.31999969,19.30999947,19.32999992,19.35000038,19.22999954,19.15999985,19.05999947,18.88999939,18.72999954,18.62000084,20.27000046
""Venezuela"," RB,VEN,Unemployment"," total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,9.44999980",,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
"British Virgin Islands","VGB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
"Virgin Islands (U.S.)","VIR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",6.489999771,6.449999809,6.389999866,6.420000076,6.46999979,6.53000021,6.599999905,6.659999847,6.690000057,6.760000229,6.829999924,6.849999905,6.889999866,6.96999979,7.070000172,7.21999979,7.380000114,7.429999828,7.210000038,7.199999809,7.269999981,7.300000191,7.340000153,7.449999809,7.570000172,7.690000057,7.840000153,7.989999771,8.090000153,11.84000015
"Vietnam","VNM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",1.830000043,1.860000014,1.909999967,1.929999948,1.929999948,1.929999948,2.869999886,2.289999962,2.329999924,2.25999999,2.75999999,2.119999886,2.25,2.140000105,2.130000114,2.079999924,2.029999971,1.799999952,1.74000001,1.110000014,1,1.029999971,1.320000052,1.25999999,1.850000024,1.850000024,1.870000005,1.159999967,2.039999962,2.269999981
